controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
adrc,normal,0.08053926478313517,0.0764151326499449,0.15844111467218105,1.0,2.4
datt,normal,0.06095613963889539,0.04957940639714619,0.12185732297725467,1.0,1.4
mppi_l1,normal,0.12971951843312607,0.10458410322549937,0.488304446201569,1.0,8.4
