controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
mppi_l1,fast,0.06767576012464642,0.06494925866768703,0.16051105759760573,1.0,6.1
mppi_l1,acro,0.34101298503736815,0.30905536612036455,0.7179554963491455,1.0,3.0
datt,fast,0.09878037856134586,0.09486266806951844,0.20942790234227962,1.0,0.7
datt,acro,0.3668159873466853,0.35945685892742524,0.6136713484689763,1.0,0.5
