controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
xadapt,slow,0.6679072747503475,0.5339629536890871,1.8694997505055069,1.0,13.6
xadapt,normal,0.8169632710780581,0.6794447235265252,1.9642836191051958,1.0,6.7
xadapt,fast,1.2732441252106295,1.1211550395756742,2.6758183918190017,1.0,4.1
