controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
adrc,slow,0.00477109816322769,0.004349332425537183,0.032705543967502373,1.0,8.0
adrc,normal,0.022636844460511975,0.02222242918880157,0.09366727013715825,1.0,1.8
adrc,fast,0.09844932638986104,0.09425411255548974,0.270085584434987,1.0,1.1
