controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
adrc,slow,0.021323297124798885,0.018936173947451746,0.04518806230011876,1.0,10.7
adrc,fast,0.18121145493692983,0.173435619078368,0.42247694609354436,1.0,1.8
