controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
adrc_adaptive,normal,0.04144239073717093,0.04058183881016725,0.08435749269632864,1.0,2.7
adrc,normal,0.025444466307701582,0.02500272954338564,0.10834324831958053,1.0,1.4
