controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
pid,normal,0.09327518871579828,0.021164637287635728,0.1579825493043553,1.0,7.0
adrc,normal,0.024048760815154023,0.021691980709406648,0.10684109619372233,1.0,2.7
mppi_l1,normal,0.030691487083802853,0.028600249507448824,0.08175769449906437,1.0,13.5
mpc_offsetfree,normal,0.09762403954704583,0.06144502238638052,0.6733562984406748,1.0,39.9
datt,normal,0.10163967547440045,0.0989673946830865,0.16982780707759873,1.0,2.9
