controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
pid,normal,0.10851022977722795,0.10831417241527097,0.16983721310210478,1.0,7.2
adrc,normal,0.025444466307701582,0.02500272954338564,0.10834324831958053,1.0,3.1
mppi_l1,normal,0.04206703365059826,0.03959850665992703,0.09886293545864093,1.0,18.3
mpc_offsetfree,normal,0.04506666311813293,0.04389804867838042,0.14234039393005804,1.0,49.3
datt,normal,0.07600243121797905,0.07390207771273291,0.13903570640445187,1.0,4.8
