controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
datt_acro,fast,0.1142741653094713,0.10422167843554879,0.18135524709733028,1.0,2.0
datt_acro,acro,0.37670358045724534,0.3748363724857761,0.624085169109365,1.0,0.6
