controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
xadapt,normal,0.04241739203806032,0.032787293075231545,0.08245440372963042,1.0,8.0
xadapt_adrc,normal,0.01373066699971014,0.012294191015458157,0.06530730374500243,1.0,7.3
