controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
pid,normal,0.10851022977722795,0.10831417241527097,0.16983721310210478,1.0,3.7
adrc,normal,0.03215803816834258,0.031484773208536536,0.09100819032149901,1.0,3.2
