controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
datt_acro,slow,0.057549883054593194,0.04240214728173675,0.11039161879697905,1.0,8.0
datt_acro,normal,0.1032406472122373,0.09554172234850089,0.22142567075155245,1.0,1.4
datt_acro,fast,0.14587053828591515,0.14150747470865743,0.23716961020312066,1.0,1.2
