controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
datt_acro,fast,0.1733026486052135,0.1681798663708427,0.30130282144682574,1.0,1.7
datt_acro,acro,0.3399196385260003,0.3355476268864598,0.5836518565438229,1.0,0.5
