controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
adrc_adaptive,normal,0.10955998930996953,0.10560322259011372,0.2871732266958934,1.0,0.6
adrc,normal,0.11266683663907054,0.10831149436237913,0.26331042354455375,1.0,1.6
