controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
pid,normal,0.09327518871579828,0.021164637287635728,0.1579825493043553,1.0,2.5
adrc,normal,0.03637460188293629,0.034264177401104115,0.1012676040371076,1.0,1.3
mppi_l1,normal,0.05541742662956856,0.04449944445044384,0.0943779651746716,1.0,5.4
mpc,normal,0.13705085112348447,0.08807649645381299,0.6867685361886064,1.0,19.8
datt,normal,0.0626166699957119,0.0586752890261293,0.12234371713413195,1.0,1.3
