controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
datt_acro,fast,0.21883985997981806,0.08177479459613522,0.34121829300099643,1.0,1.6
datt_acro,acro,0.3586881361708237,0.14650803488379827,0.5228506271126343,1.0,-2.0
