controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
pid,normal,0.1165106325571757,0.10883132002578776,0.21995952732541188,1.0,6.2
adrc,normal,0.08195799406095779,0.07907093792244829,0.1730565080443923,1.0,4.6
mppi_l1,normal,0.0725194991898388,0.06800606001271473,0.1473547498559671,1.0,17.4
mpc_offsetfree,normal,0.09729791191803547,0.09520443106226872,0.19604336482502294,1.0,56.2
datt,normal,0.09144935691742648,0.08716807319965217,0.15618697807181586,1.0,3.5
