controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
pid,normal,0.108737717061106,0.10836742360260206,0.14443268456926023,1.0,3.0
adrc,normal,0.05281592697689505,0.05128848521593592,0.13691278092999856,1.0,1.6
mppi_l1,normal,0.06934171494644449,0.06651127336564673,0.13196876157568216,1.0,9.2
mpc_offsetfree,normal,0.05173483384923774,0.04820149720938172,0.14773373226358935,1.0,27.6
datt,normal,0.05781309978279498,0.057050010273566876,0.10077838893962308,1.0,2.1
