controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
adrc,normal,0.07956025489766234,0.0772628085723609,0.1813529037317409,1.0,2.8
datt,normal,0.06437066605624002,0.053553887878678076,0.11836559743899167,1.0,1.6
mppi_l1,normal,0.07073090586193313,0.06773455208640744,0.1328173545248344,1.0,6.1
