controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
datt_acro,normal,0.16063024256735814,0.08088369321670462,0.29158690708066,1.0,2.4
datt_acro,fast,0.2485034602530368,0.11541020611031566,0.45387357698225494,1.0,1.0
datt_acro,acro,0.43808196705765434,0.31234620205271163,0.7402449686452436,1.0,0.8
