controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
adrc_adaptive,normal,0.07068984748829947,0.06824317404674785,0.18684271200794822,1.0,2.8
adrc,normal,0.08195799406095779,0.07907093792244829,0.1730565080443923,1.0,1.5
