controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
datt,slow,0.035569370974758756,0.032682799187834406,0.05776679858604055,1.0,12.6
datt,normal,0.05116019171741476,0.048818595151681674,0.10410982557366036,1.0,10.5
datt,fast,0.10538754138668123,0.10026657042396711,0.2222876417722711,1.0,-4.1
