controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
adrc_adaptive,normal,0.05968857859243327,0.058809866400363384,0.08949161415648837,1.0,2.5
adrc,normal,0.022636844460511975,0.02222242918880157,0.09366727013715825,1.0,1.2
