controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
mpc_offsetfree,slow,0.004138726203496279,0.0041161704203037,0.03825012871954072,1.0,70.5
mpc_offsetfree,normal,0.03608256874401459,0.035206227201991964,0.25707720821598007,1.0,42.3
mpc_offsetfree,fast,0.05217094286421489,0.05065409569664067,0.16488296410805475,1.0,46.3
