controller,trajectory,rmse_3d,rmse_xy,max_err,warmup_excluded_s,wall_time_s
datt_acro,normal,0.10751265304825802,0.10155759096024314,0.2146795491798863,1.0,2.5
datt_acro,fast,0.17340584097995496,0.165387647852092,0.453231511542662,1.0,1.1
