t_s,telemetry_age_s,airborne,phase,pos_x,pos_y,pos_z,ref_x,ref_y,ref_z,vel_x,vel_y,vel_z,qw,qx,qy,qz,gyro_x,gyro_y,gyro_z,roll_meas_deg,pitch_meas_deg,yaw_meas_deg,pos_err,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,act_roll_rad,act_pitch_rad,act_yaw_rad,act_thrust_N,cmd_roll_deg,cmd_pitch_deg,cmd_yaw,cmd_pwm
3.8402,0.0094,1,1,-0.35848504304885864,0.07013598084449768,0.9587401747703552,-0.2728060483932495,0.13287422060966492,0.7995012998580933,-0.2616443634033203,0.2720281481742859,-0.7603420615196228,0.996691107749939,0.030491510406136513,0.07519680261611938,-0.004527426790446043,0.5298488484920649,0.7488227084604635,0.15208369227731233,3.4851421602865944,8.63689811454804,-0.2572636160912428,0.19140009582042694,0.08567899465560913,0.06273823976516724,-0.15923887491226196,-0.2616443634033203,0.2720281481742859,-0.7603420615196228,0.030491510406136513,0.07519680261611938,-0.004527426790446043,0.996691107749939,0.5298488736152649,0.7488226890563965,0.15208369493484497,0.08567899465560913,0.06273823976516724,-0.15923887491226196,0.08836483955383301,0.07819849252700806,-0.15923887491226196,0.08859911561012268,0.09388856589794159,-0.15923887491226196,0.08637604117393494,0.10942210257053375,-0.15923887491226196,0.08175033330917358,0.12441664934158325,-0.15923887491226196,0.07483592629432678,0.13850295543670654,-0.15923887491226196,0.06580308079719543,0.15133419632911682,-0.15923887491226196,0.05487418174743652,0.16259440779685974,-0.15923887491226196,0.04231834411621094,0.17200632393360138,-0.15923887491226196,0.028444737195968628,0.17933820188045502,-0.15923887491226196,-1.5707963705062866,1.5707963705062866,0.5099440813064575,0.03221086412668228,-0.9526684102446783,14.999543997111468,-22.485568340100944,29452.0
3.8601,0.0087,1,1,-0.31615594029426575,0.1142028197646141,0.8612114787101746,-0.2720829248428345,0.13589422404766083,0.7995012998580933,-0.07182721048593521,0.35163918137550354,-1.0491576194763184,0.9952622652053833,0.027145011350512505,0.09330585598945618,-0.0028816561680287123,1.4218506538747815,0.5639920051159667,0.4394609946472075,3.1209504071315535,10.712678232758527,-0.03909417354469524,0.07887391000986099,0.044073015451431274,0.021691404283046722,-0.0617101788520813,-0.07182721048593521,0.35163918137550354,-1.0491576194763184,0.027145011350512505,0.09330585598945618,-0.0028816561680287123,0.9952622652053833,1.4218506813049316,0.5639920234680176,0.43946099281311035,0.044073015451431274,0.021691404283046722,-0.0617101788520813,0.046277523040771484,0.03722759336233139,-0.0617101788520813,0.04602450132369995,0.052917368710041046,-0.0617101788520813,0.0433201789855957,0.068374402821064,-0.0617101788520813,0.03823116421699524,0.08321809023618698,-0.0617101788520813,0.030882686376571655,0.09708292037248611,-0.0617101788520813,0.0214557945728302,0.10962749272584915,-0.0617101788520813,0.01018252968788147,0.12054293602705002,-0.0617101788520813,-0.0026594996452331543,0.1295604705810547,-0.0617101788520813,-0.016754060983657837,0.13645800948143005,-0.0617101788520813,-0.5250942707061768,1.5707963705062866,0.2480393648147583,0.20000000298023224,-7.976334205122339,14.999771998555733,-22.049229455007843,33452.0
3.8798,0.009,1,1,-0.3215942978858948,0.1167772188782692,0.8924667239189148,-0.27144503593444824,0.13898184895515442,0.7995012998580933,-0.03662990778684616,0.32997822761535645,-0.963460385799408,0.9941063523292542,0.041672881692647934,0.09857632964849472,0.01722382940351963,1.1870105789485585,0.5438601051716218,0.3904834315403191,5.044561051934832,11.218739493912283,2.4809787628107824,0.1079377755522728,0.05014926195144653,0.022204630076885223,-0.09296542406082153,-0.03662990778684616,0.32997822761535645,-0.963460385799408,0.041672881692647934,0.09857632964849472,0.01722382940351963,0.9941063523292542,1.1870105266571045,0.5438600778579712,0.39048343896865845,0.05014926195144653,0.022204630076885223,-0.09296542406082153,0.0518629252910614,0.037802599370479584,-0.09296542406082153,0.05111542344093323,0.05347660928964615,-0.09296542406082153,0.04792517423629761,0.06884070485830307,-0.09296542406082153,0.04237070679664612,0.08351657539606094,-0.09296542406082153,0.03458884358406067,0.09714285284280777,-0.09296542406082153,0.024771124124526978,0.10938402265310287,-0.09296542406082153,0.013159364461898804,0.11993864923715591,-0.09296542406082153,3.9458274841308594e-05,0.12854686379432678,-0.09296542406082153,-0.01426553726196289,0.1349966824054718,-0.09296542406082153,-0.93318772315979,1.5707963705062866,0.15403199195861816,0.20000000298023224,-11.48816710256117,14.999885999277867,-17.009083582296892,37452.0
3.8998,0.0091,1,1,-0.3251335918903351,0.12022481858730316,0.8486273288726807,-0.2709121108055115,0.14204183220863342,0.7995012998580933,-0.013144474476575851,0.3110560178756714,-1.0593198537826538,0.9923520088195801,0.05678272619843483,0.1038520336151123,0.035013873130083084,-0.1782667769162649,0.638767043780721,0.24602323762044034,7.036302234921929,11.662080522496915,4.761001447126799,0.07634997367858887,0.05422148108482361,0.02181701362133026,-0.0491260290145874,-0.013144474476575851,0.3110560178756714,-1.0593198537826538,0.05678272619843483,0.1038520336151123,0.035013873130083084,0.9923520088195801,-0.17826677858829498,0.6387670636177063,0.2460232377052307,0.05422148108482361,0.02181701362133026,-0.0491260290145874,0.05544990301132202,0.03746068477630615,-0.0491260290145874,0.054215967655181885,0.05310390889644623,-0.0491260290145874,0.050550103187561035,0.06836152076721191,-0.0491260290145874,0.044542551040649414,0.08285780251026154,-0.0491260290145874,0.03634122014045715,0.09623584151268005,-0.0491260290145874,0.026148110628128052,0.10816618800163269,-0.0491260290145874,0.014214158058166504,0.11835511028766632,-0.0491260290145874,0.0008332431316375732,0.12655170261859894,-0.0491260290145874,-0.013665169477462769,0.13255412876605988,-0.0491260290145874,-0.5919814705848694,1.1491085290908813,0.3322075605392456,0.20000000298023224,-13.244083551280585,14.999942999638932,-12.449038213664881,41452.0
3.9202,0.0089,1,1,-0.3234604001045227,0.1285286247730255,0.8951820135116577,-0.2704659104347229,0.14518451690673828,0.7995012998580933,0.03946291655302048,0.30583491921424866,-0.9102588295936584,0.9913510680198669,0.05729677528142929,0.110085628926754,0.04265262931585312,-1.80166056852974,0.5080547032638334,0.23386537461201062,7.232311579826372,12.320461479775204,5.708853028342564,0.11063739657402039,0.052994489669799805,0.01665589213371277,-0.09568071365356445,0.03946291655302048,0.30583491921424866,-0.9102588295936584,0.05729677528142929,0.110085628926754,0.04265262931585312,0.9913510680198669,-1.8016605377197266,0.5080546736717224,0.2338653802871704,0.052994489669799805,0.01665589213371277,-0.09568071365356445,0.05372577905654907,0.03233066201210022,-0.09568071365356445,0.05199599266052246,0.04792684316635132,-0.09568071365356445,0.04784771800041199,0.06306041777133942,-0.09568071365356445,0.04138308763504028,0.07735873758792877,-0.09568071365356445,0.032761335372924805,0.09046973288059235,-0.09568071365356445,0.02219468355178833,0.10207056999206543,-0.09568071365356445,0.009943366050720215,0.11187559366226196,-0.09568071365356445,-0.003690958023071289,0.11964337527751923,-0.09568071365356445,-0.018372565507888794,0.12518265843391418,-0.09568071365356445,0.4264717102050781,1.164098858833313,0.2578376531600952,0.20000000298023224,0.8779582243597073,14.999971499819466,-10.553335051233327,44230.0
3.9401,0.009,1,1,-0.3264963924884796,0.13215582072734833,0.8525158166885376,-0.27012187242507935,0.14831677079200745,0.7995012998580933,0.05610444024205208,0.28866055607795715,-1.009482979774475,0.9913143515586853,0.04350737854838371,0.11347516626119614,0.05024276673793793,-2.656910917316931,0.4128511550883265,0.23408967935482253,5.7465695366515,12.744702764099275,6.44517091999354,0.07905568927526474,0.05637452006340027,0.01616095006465912,-0.053014516830444336,0.05610444024205208,0.28866055607795715,-1.009482979774475,0.04350737854838371,0.11347516626119614,0.05024276673793793,0.9913143515586853,-2.6569108963012695,0.41285115480422974,0.2340896725654602,0.05637452006340027,0.01616095006465912,-0.053014516830444336,0.056611597537994385,0.03185097873210907,-0.053014516830444336,0.05439126491546631,0.04738491773605347,-0.053014516830444336,0.04976823925971985,0.06238028407096863,-0.053014516830444336,0.04285633563995361,0.07646782696247101,-0.053014516830444336,0.03382575511932373,0.08930066227912903,-0.053014516830444336,0.022898882627487183,0.10056281089782715,-0.053014516830444336,0.010344713926315308,0.10997696220874786,-0.053014516830444336,-0.0035275816917419434,0.11731131374835968,-0.053014516830444336,-0.018376439809799194,0.12238524854183197,-0.053014516830444336,0.977507472038269,0.5574878454208374,0.35331857204437256,0.20000000298023224,7.938979112179854,14.999985749909733,-9.080699267931388,44230.0
3.9599,0.0101,1,1,-0.3302793502807617,0.13562148809432983,0.8428796529769897,-0.2698783874511719,0.1514308899641037,0.7995012998580933,0.07573355734348297,0.28426915407180786,-0.9951547980308533,0.9914601445198059,0.019139640033245087,0.11472518742084503,0.058962490409612656,-1.9293487564707883,0.41210001050286965,0.2030547313286659,3.0288658339786543,13.016630355294039,7.152391194691887,0.07602562010288239,0.060400962829589844,0.015809401869773865,-0.043378353118896484,0.07573355734348297,0.28426915407180786,-0.9951547980308533,0.019139640033245087,0.11472518742084503,0.058962490409612656,0.9914601445198059,-1.9293487071990967,0.41210001707077026,0.20305472612380981,0.060400962829589844,0.015809401869773865,-0.043378353118896484,0.060147881507873535,0.03149917721748352,-0.043378353118896484,0.057443469762802124,0.046956196427345276,-0.043378353118896484,0.0523543655872345,0.061799854040145874,-0.043378353118896484,0.045005857944488525,0.07566463947296143,-0.043378353118896484,0.03557887673377991,0.08820918202400208,-0.043378353118896484,0.02430558204650879,0.09912456572055817,-0.043378353118896484,0.011463522911071777,0.10814203321933746,-0.043378353118896484,-0.0026310980319976807,0.11503952741622925,-0.043378353118896484,-0.017631173133850098,0.11964723467826843,-0.043378353118896484,1.1383806467056274,0.3899582624435425,0.37299275398254395,0.20000000298023224,11.469489556089927,14.999992874954867,-7.666258718534725,44230.0
3.9798,0.0093,1,1,-0.3205338716506958,0.15116822719573975,0.8970173597335815,-0.26973167061805725,0.1545708030462265,0.7995012998580933,0.1425025463104248,0.32761073112487793,-0.8743031620979309,0.9906740188598633,-0.003470948664471507,0.11818490922451019,0.06770061701536179,-0.2764018828854606,0.2711656088396604,0.17432992574534167,0.537859793326733,13.570132347113091,7.882773337228606,0.11000828444957733,0.05080220103263855,0.0034025758504867554,-0.09751605987548828,0.1425025463104248,0.32761073112487793,-0.8743031620979309,-0.003470948664471507,0.11818490922451019,0.06770061701536179,0.9906740188598633,-0.2764018774032593,0.2711656093597412,0.17432992160320282,0.05080220103263855,0.0034025758504867554,-0.09751605987548828,0.050056129693984985,0.01907666027545929,-0.09751605987548828,0.0468672513961792,0.034441038966178894,-0.09751605987548828,0.041314125061035156,0.04911741614341736,-0.09751605987548828,0.0335334837436676,0.0627443939447403,-0.09751605987548828,0.023716896772384644,0.07498644292354584,-0.09751605987548828,0.012106090784072876,0.08554212749004364,-0.09751605987548828,-0.001013040542602539,0.09415151178836823,-0.09751605987548828,-0.015317469835281372,0.10060262680053711,-0.09751605987548828,-0.030454963445663452,0.10473659634590149,-0.09751605987548828,1.5707963705062866,-0.5565071105957031,0.16370487213134766,0.20000000298023224,13.234744778044963,-3.562522566724624e-06,-6.205494433461274,44230.0
4.0,0.0098,1,1,-0.42299866676330566,0.0666785016655922,0.8532105684280396,-0.26968371868133545,0.15772294998168945,0.7995012998580933,-0.12379026412963867,0.09285648167133331,-0.9253684878349304,0.9917919635772705,0.002622252097353339,0.1043158546090126,0.07387790828943253,1.2045472284106213,0.0842397467313278,0.24790609251112636,1.2072530735258116,11.919183851318358,8.646125554801015,0.18622365593910217,0.15331494808197021,0.09104444831609726,-0.05370926856994629,-0.12379026412963867,0.09285648167133331,-0.9253684878349304,0.002622252097353339,0.1043158546090126,0.07387790828943253,0.9917919635772705,1.2045472860336304,0.08423974364995956,0.24790608882904053,0.15331494808197021,0.09104444831609726,-0.05370926856994629,0.1520751714706421,0.10668721050024033,-0.05370926856994629,0.1484035849571228,0.12194345146417618,-0.05370926856994629,0.14239060878753662,0.13643747568130493,-0.05370926856994629,0.13418427109718323,0.14981243014335632,-0.05370926856994629,0.12398669123649597,0.16173899173736572,-0.05370926856994629,0.1120489239692688,0.17192342877388,-0.05370926856994629,0.09866493940353394,0.1801150143146515,-0.05370926856994629,0.08416429162025452,0.18611201643943787,-0.05370926856994629,0.06890401244163513,0.1897667944431305,-0.05370926856994629,-1.5707963705062866,1.5707963705062866,0.049680233001708984,0.20000000298023224,-0.8826276109775186,7.499998218738717,-4.678789998316457,44230.0
4.02,0.0088,1,1,-0.43193525075912476,0.07191701978445053,0.9001455903053284,-0.26973554491996765,0.16088762879371643,0.7995012998580933,-0.06448578834533691,0.09253625571727753,-0.6917259097099304,0.9909789562225342,0.014352028258144855,0.10596255958080292,0.08077508956193924,1.7376359122373086,-0.42824905316846024,0.1667645675234559,2.669752246474576,11.987293440872923,9.600134291092255,0.21060338616371155,0.1621997058391571,0.0889706090092659,-0.10064429044723511,-0.06448578834533691,0.09253625571727753,-0.6917259097099304,0.014352028258144855,0.10596255958080292,0.08077508956193924,0.9909789562225342,1.7376359701156616,-0.4282490611076355,0.16676457226276398,0.1621997058391571,0.0889706090092659,-0.10064429044723511,0.16046550869941711,0.1045662984251976,-0.10064429044723511,0.1563129425048828,0.11969869583845139,-0.10064429044723511,0.14984428882598877,0.1339951753616333,-0.10064429044723511,0.14121878147125244,0.14710372686386108,-0.10064429044723511,0.13064885139465332,0.1587015688419342,-0.10064429044723511,0.11839476227760315,0.16850313544273376,-0.10064429044723511,0.10475823283195496,0.17626702785491943,-0.10064429044723511,0.09007507562637329,0.18180212378501892,-0.10064429044723511,0.07470676302909851,0.1849721372127533,-0.10064429044723511,-1.5707963705062866,1.5707963705062866,0.02642989158630371,0.20000000298023224,-7.941313805488759,11.249999109369359,-2.770772525733964,44230.0
4.0403,0.0088,1,1,-0.43230780959129333,0.07429326325654984,0.8558294773101807,-0.2698826789855957,0.16397340595722198,0.7995012998580933,-0.0173662006855011,0.08483688533306122,-0.7684396505355835,0.9905329346656799,0.03229402378201485,0.10240638256072998,0.08551289141178131,0.9174202465384369,-0.9022135301350572,0.12386427144510108,4.768245743622741,11.382076518627326,10.343676210914346,0.19390027225017548,0.16242513060569763,0.08968014270067215,-0.0563281774520874,-0.0173662006855011,0.08483688533306122,-0.7684396505355835,0.03229402378201485,0.10240638256072998,0.08551289141178131,0.9905329346656799,0.9174202680587769,-0.9022135138511658,0.12386427074670792,0.16242513060569763,0.08968014270067215,-0.0563281774520874,0.1602100133895874,0.10521482676267624,-0.0563281774520874,0.15559199452400208,0.12021172791719437,-0.0563281774520874,0.1486847996711731,0.1343015730381012,-0.0563281774520874,0.13965851068496704,0.14713746309280396,-0.0563281774520874,0.12873539328575134,0.15840324759483337,-0.0563281774520874,0.11618438363075256,0.16782161593437195,-0.0563281774520874,0.1023145318031311,0.17516058683395386,-0.0563281774520874,0.08746740221977234,0.18023952841758728,-0.0563281774520874,0.07200852036476135,0.18293330073356628,-0.0563281774520874,-1.5707963705062866,1.5707963705062866,0.0646589994430542,0.20000000298023224,-11.47065690274438,13.12499955468468,-1.283688686089765,44230.0
4.06,0.0093,1,1,-0.4312376379966736,0.07883693277835846,0.9069892168045044,-0.2701307535171509,0.16711315512657166,0.7995012998580933,0.04561754688620567,0.08277624845504761,-0.49618685245513916,0.990998387336731,0.0411004014313221,0.09415614604949951,0.0858229547739029,-0.46248119266228427,-0.766135452653878,0.15486131935999453,5.695137260288333,10.34427549887569,10.415126989834475,0.21284213662147522,0.1611068844795227,0.0882762223482132,-0.10748791694641113,0.04561754688620567,0.08277624845504761,-0.49618685245513916,0.0411004014313221,0.09415614604949951,0.0858229547739029,0.990998387336731,-0.46248120069503784,-0.7661354541778564,0.15486131608486176,0.1611068844795227,0.0882762223482132,-0.10748791694641113,0.15840363502502441,0.10373345017433167,-0.10748791694641113,0.15331566333770752,0.11857748031616211,-0.10748791694641113,0.14596819877624512,0.13244283199310303,-0.10748791694641113,0.1365421712398529,0.1449880748987198,-0.10748791694641113,0.12526968121528625,0.15590430796146393,-0.10748791694641113,0.11242827773094177,0.16492274403572083,-0.10748791694641113,0.09833422303199768,0.17182131111621857,-0.10748791694641113,0.08333447575569153,0.17643015086650848,-0.10748791694641113,0.0677984356880188,0.17863576114177704,-0.10748791694641113,-1.5707963705062866,1.5707963705062866,0.08348655700683594,0.1115695983171463,-13.23532845137219,14.062499777342339,-1.1407871282495448,40230.0
4.0799,0.0093,1,1,-0.4298948645591736,0.08034629374742508,0.8973103165626526,-0.2704789936542511,0.17025461792945862,0.7995012998580933,0.08811677247285843,0.06839556246995926,-0.4714895486831665,0.9915531873703003,0.033118098974227905,0.08536998182535172,0.09184446185827255,-1.9575517655727819,0.1071169995748946,0.205353954811029,4.730212187590414,9.393516788403833,10.972879550371985,0.20751753449440002,0.15941587090492249,0.08990832418203354,-0.09780901670455933,0.08811677247285843,0.06839556246995926,-0.4714895486831665,0.033118098974227905,0.08536998182535172,0.09184446185827255,0.9915531873703003,-1.9575517177581787,0.10711699724197388,0.20535396039485931,0.15941587090492249,0.08990832418203354,-0.09780901670455933,0.15622550249099731,0.10527238994836807,-0.09780901670455933,0.15067094564437866,0.11994823068380356,-0.09780901670455933,0.14288893342018127,0.1335744559764862,-0.09780901670455933,0.1330711543560028,0.14581552147865295,-0.09780901670455933,0.12145930528640747,0.15637007355690002,-0.09780901670455933,0.1083393394947052,0.16497817635536194,-0.09780901670455933,0.09403428435325623,0.1714278757572174,-0.09780901670455933,0.0788964033126831,0.1755603849887848,-0.09780901670455933,0.06329840421676636,0.17727389931678772,-0.09780901670455933,-1.5707963705062866,1.5707963705062866,0.10867929458618164,0.13569067418575287,-14.117664225686095,14.53124988867117,-0.025282007174485612,44230.0
4.101,0.0102,1,1,-0.42916664481163025,0.08644245564937592,0.9283959865570068,-0.2709275782108307,0.17339137196540833,0.7995012998580933,0.11458948999643326,0.09932956099510193,-0.19573289155960083,0.9914932250976562,0.010815751738846302,0.08251676708459854,0.10006573051214218,-2.400197900883724,0.5880030655041211,0.1225212143402389,2.204508055759241,9.291943705532434,11.705191194741085,0.22184129059314728,0.15823906660079956,0.08694891631603241,-0.12889468669891357,0.11458948999643326,0.09932956099510193,-0.19573289155960083,0.010815751738846302,0.08251676708459854,0.10006573051214218,0.9914932250976562,-2.400197982788086,0.5880030393600464,0.12252121418714523,0.15823906660079956,0.08694891631603241,-0.12889468669891357,0.1545635163784027,0.10220418870449066,-0.12889468669891357,0.14854678511619568,0.11669667065143585,-0.12889468669891357,0.1403369903564453,0.13006949424743652,-0.12889468669891357,0.13013628125190735,0.14199338853359222,-0.12889468669891357,0.11819586157798767,0.15217472612857819,-0.12889468669891357,0.10480976104736328,0.1603628396987915,-0.12889468669891357,0.09030753374099731,0.16635607182979584,-0.12889468669891357,0.07504633069038391,0.1700068861246109,-0.12889468669891357,0.059401899576187134,0.1712253838777542,-0.12889468669891357,-1.5707963705062866,1.5707963705062866,0.11268997192382812,0.021362630650401115,-14.558832112843048,14.765624944335585,1.439341281563694,40230.0
4.1197,0.0097,1,1,-0.4312383234500885,0.09009144455194473,0.8805707693099976,-0.2714579701423645,0.17642170190811157,0.7995012998580933,0.11030435562133789,0.12258576601743698,-0.3469346761703491,0.9905529022216797,-0.016544276848435402,0.0838228389620781,0.10725212097167969,-2.104547471942741,0.7264037523509858,0.09002543091001132,-0.8602214188853502,9.765186876907416,12.285744438213879,0.19888421893119812,0.159780353307724,0.08633025735616684,-0.0810694694519043,0.11030435562133789,0.12258576601743698,-0.3469346761703491,-0.016544276848435402,0.0838228389620781,0.10725212097167969,0.9905529022216797,-2.1045475006103516,0.7264037728309631,0.09002543240785599,0.159780353307724,0.08633025735616684,-0.0810694694519043,0.15563729405403137,0.10146524757146835,-0.0810694694519043,0.14917761087417603,0.11576580256223679,-0.0810694694519043,0.1405603289604187,0.12887975573539734,-0.0810694694519043,0.12999770045280457,0.14048421382904053,-0.0810694694519043,0.11774975061416626,0.1502934694290161,-0.0810694694519043,0.10411810874938965,0.15806591510772705,-0.0810694694519043,0.08943837881088257,0.16361024975776672,-0.0810694694519043,0.07407209277153015,0.16678988933563232,-0.0810694694519043,0.0583975613117218,0.16752657294273376,-0.0810694694519043,-1.5707963705062866,1.5707963705062866,0.2342458963394165,0.09194629639387131,-14.779416056421525,14.882812472167792,2.600447768509288,36230.0
4.1399,0.0101,1,1,-0.42986777424812317,0.09774357825517654,0.9352771043777466,-0.27210891246795654,0.1795576959848404,0.7995012998580933,0.13045747578144073,0.19097177684307098,0.015331558883190155,0.988914966583252,-0.04105690121650696,0.08588212728500366,0.11394656449556351,-1.671427197534903,0.5117015361920471,0.1217688630099131,-3.5916967452128943,10.324145569558972,12.821100796882689,0.22364364564418793,0.15775886178016663,0.08181411772966385,-0.13577580451965332,0.13045747578144073,0.19097177684307098,0.015331558883190155,-0.04105690121650696,0.08588212728500366,0.11394656449556351,0.988914966583252,-1.6714272499084473,0.5117015242576599,0.12176886200904846,0.15775886178016663,0.08181411772966385,-0.13577580451965332,0.15313321352005005,0.09680866450071335,-0.13577580451965332,0.14621886610984802,0.11089501529932022,-0.13577580451965332,0.13718605041503906,0.12372628599405289,-0.13577580451965332,0.12625721096992493,0.13498654961585999,-0.13577580451965332,0.11370140314102173,0.1443985104560852,-0.13577580451965332,0.0998278558254242,0.15173044800758362,-0.13577580451965332,0.0849781334400177,0.15680181980133057,-0.13577580451965332,0.06951788067817688,0.15948772430419922,-0.13577580451965332,0.05382782220840454,0.15972205996513367,-0.13577580451965332,-1.5707963705062866,1.5707963705062866,-0.0721820592880249,0.021362630650401115,-14.889708028210762,14.941406236083896,3.67116048584691,32230.0
4.1597,0.0093,1,1,-0.3825816810131073,0.14239193499088287,0.8918516635894775,-0.27283284068107605,0.18256597220897675,0.7995012998580933,0.33172309398651123,0.40409573912620544,-0.10525864362716675,0.9825845956802368,-0.06486335396766663,0.10379232466220856,0.13980495929718018,-1.2660566622115275,0.41043380376686156,-0.01697025751604097,-5.794916784077575,12.832753739400014,15.543444915651216,0.14895418286323547,0.10974884033203125,0.04017403721809387,-0.09235036373138428,0.33172309398651123,0.40409573912620544,-0.10525864362716675,-0.06486335396766663,0.10379232466220856,0.13980495929718018,0.9825845956802368,-1.2660566568374634,0.4104337990283966,-0.016970258206129074,0.10974884033203125,0.04017403721809387,-0.09235036373138428,0.10466152429580688,0.05501830577850342,-0.09235036373138428,0.09731468558311462,0.0688839852809906,-0.09235036373138428,0.08788922429084778,0.08142966032028198,-0.09235036373138428,0.07661721110343933,0.09234641492366791,-0.09235036373138428,0.06377625465393066,0.10136543214321136,-0.09235036373138428,0.04968249797821045,0.10826463997364044,-0.09235036373138428,0.0346829891204834,0.11287416517734528,-0.09235036373138428,0.019147038459777832,0.11508049070835114,-0.09235036373138428,0.0034572184085845947,0.11482928693294525,-0.09235036373138428,1.5707963705062866,-0.6394986510276794,0.11389505863189697,0.021362630650401115,0.05514598589461883,-0.029296881958051912,9.115848723383944,29452.0
4.1798,0.0099,1,1,-0.37380900979042053,0.16690602898597717,0.8911843299865723,-0.27366623282432556,0.1856078952550888,0.7995012998580933,0.3776302933692932,0.47645261883735657,-0.10514089465141296,0.9795193076133728,-0.07828889787197113,0.10854033380746841,0.15043210983276367,-1.013779872943147,0.19691527948867896,-0.11092233219985997,-7.136285721401864,13.661722583371272,16.606271242652664,0.1370551437139511,0.10014277696609497,0.018701866269111633,-0.091683030128479,0.3776302933692932,0.47645261883735657,-0.10514089465141296,-0.07828889787197113,0.10854033380746841,0.15043210983276367,0.9795193076133728,-1.013779878616333,0.19691528379917145,-0.11092232912778854,0.10014277696609497,0.018701866269111633,-0.091683030128479,0.09458985924720764,0.03337831795215607,-0.091683030128479,0.0868094265460968,0.047005414962768555,-0.091683030128479,0.07699301838874817,0.05924759805202484,-0.091683030128479,0.06538236141204834,0.06980344653129578,-0.091683030128479,0.052263349294662476,0.07841302454471588,-0.091683030128479,0.037959009408950806,0.08486434817314148,-0.091683030128479,0.0228215754032135,0.08899852633476257,-0.091683030128479,0.0072238147258758545,0.09071382880210876,-0.091683030128479,-0.00845026969909668,0.08996796607971191,-0.091683030128479,1.5707963705062866,-1.5707963705062866,0.2641937732696533,0.021362630650401115,7.527572992947309,-7.514648440979026,11.241501377386827,29452.0
4.2003,0.0099,1,1,-0.3689645528793335,0.17949920892715454,0.9464955925941467,-0.27459320425987244,0.18861623108386993,0.7995012998580933,0.4159497916698456,0.5126240849494934,-0.08366268128156662,0.9785501956939697,-0.08796746283769608,0.10888730734586716,0.15113840997219086,-0.4281039108890509,-0.2289691030136295,-0.11645605637228679,-8.246270571837286,13.868475792107152,16.55541157376773,0.1749182492494583,0.09437134861946106,0.009117022156715393,-0.14699429273605347,0.4159497916698456,0.5126240849494934,-0.08366268128156662,-0.08796746283769608,0.10888730734586716,0.15113840997219086,0.9785501956939697,-0.4281039237976074,-0.22896909713745117,-0.1164560541510582,0.09437134861946106,0.009117022156715393,-0.14699429273605347,0.08835923671722412,0.02361142635345459,-0.14699429273605347,0.0801537036895752,0.03698687255382538,-0.14699429273605347,0.06995683908462524,0.04891401529312134,-0.14699429273605347,0.058019667863845825,0.05909918248653412,-0.14699429273605347,0.04463618993759155,0.06729157269001007,-0.14699429273605347,0.030135899782180786,0.07328945398330688,-0.14699429273605347,0.014875829219818115,0.07694515585899353,-0.14699429273605347,-0.0007682144641876221,0.07816863059997559,-0.14699429273605347,-0.016411036252975464,0.07692980766296387,-0.14699429273605347,1.5707963705062866,-1.3160061836242676,0.11381757259368896,0.021362630650401115,11.263786496473655,-11.257324220489513,11.139782039617012,29452.0
4.2199,0.0092,1,1,-0.3574334979057312,0.19535377621650696,0.90470290184021,-0.27560633420944214,0.1915714591741562,0.7995012998580933,0.46320396661758423,0.5651644468307495,-0.2993699014186859,0.9771259427070618,-0.09088920056819916,0.11008507013320923,0.15761762857437134,0.9671623033257462,-1.7531874414228263,-0.1325794910795206,-8.474185289498037,14.110068158667037,17.2759108958246,0.1333318054676056,0.08182716369628906,-0.003782317042350769,-0.1052016019821167,0.46320396661758423,0.5651644468307495,-0.2993699014186859,-0.09088920056819916,0.11008507013320923,0.15761762857437134,0.9771259427070618,0.9671623110771179,-1.7531874179840088,-0.1325794905424118,0.08182716369628906,-0.003782317042350769,-0.1052016019821167,0.07536521553993225,0.010517209768295288,-0.1052016019821167,0.06674587726593018,0.023629814386367798,-0.1052016019821167,0.05618143081665039,0.03523263335227966,-0.1052016019821167,0.043931931257247925,0.04503995180130005,-0.1052016019821167,0.030299067497253418,0.05281028151512146,-0.1052016019821167,0.015618503093719482,0.05835229158401489,-0.1052016019821167,0.0002517104148864746,0.06152951717376709,-0.1052016019821167,-0.015422940254211426,0.06226372718811035,-0.1052016019821167,-0.03101944923400879,0.060536861419677734,-0.1052016019821167,1.5707963705062866,-1.5707963705062866,0.1932600736618042,0.021362630650401115,13.131893248236828,-13.128662110244758,12.58078068373072,29452.0
